timestamp,sensor_id,temperature,humidity,pressure,status
2024-01-01 00:00:00,4,19.310994450612093,57.64099884539539,1008.8346067076023,OK
2024-01-01 01:00:00,5,21.664036538479174,44.82550718238993,1009.7531097580176,OK
2024-01-01 02:00:00,3,26.406823856297176,50.98904282231382,1011.1574555939478,OK
2024-01-01 03:00:00,5,18.62830499637989,42.8103471797229,1012.6929061170921,OK
2024-01-01 04:00:00,5,24.85001618652154,60.575685543284024,1005.5313729865405,OK
2024-01-01 05:00:00,2,27.179549405726092,34.07970902001202,1018.8344672010084,OK
2024-01-01 06:00:00,3,23.373655231000047,30.25924313869934,1007.4724204495526,OK
2024-01-01 07:00:00,3,16.947137864902356,61.394720747431805,1021.1005531101943,OK
2024-01-01 08:00:00,3,22.98053567191004,39.71369767560211,1007.6252413108357,OK
2024-01-01 09:00:00,5,21.756643137523938,33.54704584999638,1019.659601901571,OK
2024-01-01 10:00:00,4,23.403384259789455,49.839191360694414,1013.1078927120046,OK
2024-01-01 11:00:00,3,24.208367052007773,32.53842655196985,1004.6678777702801,OK
2024-01-01 12:00:00,5,19.660894358020364,74.33085744753299,1008.0351930319857,OK
2024-01-01 13:00:00,2,19.46831091896822,31.380838593685237,1019.8823583415952,OK
2024-01-01 14:00:00,4,21.54839842522065,58.943244775377934,1015.4932433702601,OK
2024-01-01 15:00:00,2,19.103326984315075,51.92370615090435,1012.856341581661,ERROR
2024-01-01 16:00:00,4,22.451467234331783,63.60130676475997,1002.1661947275854,OK
2024-01-01 17:00:00,5,21.65973624596082,46.4076333737366,1020.1978316930748,OK
2024-01-01 18:00:00,1,29.90058466183637,37.75208083638721,1022.6021194890776,ERROR
2024-01-01 19:00:00,4,18.924727333567404,79.09204441552654,1021.6900851618445,OK
2024-01-01 20:00:00,2,19.653856521100483,71.94667510346817,1010.1737739211526,WARNING
2024-01-01 21:00:00,5,23.271829209372804,73.02023091558377,1015.163997335754,OK
2024-01-01 22:00:00,4,24.618115293971552,42.5125680257932,1015.7107051696834,OK
2024-01-01 23:00:00,1,28.861677948871876,31.94173672147116,1005.6127368708279,OK
2024-01-02 00:00:00,1,26.86876149802412,45.16327573366114,1014.1524625274977,WARNING
2024-01-02 01:00:00,3,24.471199230925425,56.854121359832774,1018.6052076205875,OK
2024-01-02 02:00:00,3,22.879177736936718,46.33256208980204,1017.0723911766286,ERROR
2024-01-02 03:00:00,2,24.689891151132837,71.39345018937944,1007.6941809362795,OK
2024-01-02 04:00:00,4,20.169033947957995,43.577145790987096,1008.9369243921723,WARNING
2024-01-02 05:00:00,4,21.051502309570683,78.26259151953849,1017.2029699471208,OK
2024-01-02 06:00:00,3,17.55272725942326,52.86325808068643,1016.4142621869136,WARNING
2024-01-02 07:00:00,4,21.31345745128295,72.10115375059907,1001.979206602412,OK
2024-01-02 08:00:00,4,24.887923869999106,39.71900169974365,1000.967034271133,OK
2024-01-02 09:00:00,1,21.370922689489007,50.56769525283393,1012.8673396932422,OK
2024-01-02 10:00:00,3,19.67787120776049,64.97561053835969,1010.3017357165642,OK
2024-01-02 11:00:00,5,20.920665564124036,36.91765462089007,1011.7584938841815,OK
2024-01-02 12:00:00,3,24.17224975457763,36.63727111214849,1011.1935470467009,OK
2024-01-02 13:00:00,5,21.232706089123173,78.47684335570796,1018.1701177228155,OK
